유형,유통사,rank_col,브랜드(원본),영어상품명,판정,판정근거,기존작업여부,hs_code,confidence,reason,evidence_url,product_identity_note,status,db_verified
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),28,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),29,FUJIYA COUNTRY,FUJIYA COUNTRY MA'AM MDP Chocolate Enrobed Soft Cookies 122g x 5 Bags - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1040,high,컨트리맘 초콜릿쿠키(모나카 아님): 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),30,Sun Tropics,"Sun Tropics MOCHI Snack Bites, Sea Salt (3.5oz) 6-pack",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),31,"Monaka Toyama,Sonoichi","Monaka Toyama,Sonoichi Susuki,Iga Handtke Marikas Gentle Love Slave 02 (Paperback)",수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),34,"Monaka Morinaka,Iga","Monaka Morinaka,Iga Marta Hand Die werte Lady lsst sich gern den Hintern versohlen (Paperback)",수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),32,Ginza Kikunoya,Ginza Kikunoya FUKIYOSE Traditional Japanese Cookies  Sweets Assortment 560g - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,,,모찌/센베이/모나카 등 다양한 식감이 혼합된 전통과자 세트: 단일 HS코드 부적합,관세청 2026 HSK,확인필요: 개별 분리신고 여부 확인 필요,needs_manual_review,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),33,Hapi Yaki,"Hapi Yaki Mochi Original Soy Flavor Snacks, 3 oz",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),36,Japanese Fruit,"Japanese Fruit Mochi Sesame Ichigo ""Kubota"" Daifuku Sweet Rice Cake 7.05 Oz (200 g)",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),37,Sanritsu Genji,Sanritsu Genji Pie Family Pack 24pcs (Sweet Crispy Pastry Like Unagi Pie)  Made in JAPAN - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1030,high,페이스트리/케이크/도넛류(모나카 웨하스 아님): 페이스트리와 케이크,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),39,Osaka no,Osaka no Shiroi Koibito White Lovers Sweets 12 packs White Chocolate Biscuit Cookie Japan - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1040,high,샌드쿠키/비스킷(모나카 웨하스 아님): 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,아마존  ·  top5   (상위 5개 · PB 제외),1,루거 웨이퍼 - 오스트리아(NB),"Ruger Wafers- Austrian Vanilla Wafers- 2.125 Ounce (Pack of 12) - Crispy, Creamy, Delicious Vanilla Wafer Cookies made with Natural Ingredients. Heavy Gauge Packaging provides the longest shelf-life on the market - Perfect year round - anytime and anywhere. Great for on-the-go snacking, desserts, and Anytime Indulgence",,,new_from_live_db_scan,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,아마존  ·  top5   (상위 5개 · PB 제외),2,Ruger Wafers- Austrian,"Ruger Wafers- Austrian Vanilla Wafers- 2.125 Ounce (Pack of 12) - Crispy, Creamy, Delicious Vanilla Wafer Cookies made with Natural Ingredients. Heavy Gauge Packaging provides the longest shelf-life on the market - Perfect year round - anytime and anywhere. Great for on-the-go snacking, desserts, and Anytime Indulgence",수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,아마존  ·  top5   (상위 5개 · PB 제외),3,Benton’s 100,"Benton’s 100 Calorie Baked Wafer Snack Packs (1 Box, Chocolate)",수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,아마존  ·  top5   (상위 5개 · PB 제외),4,Pirouline Rolled Wafers,"Pirouline Rolled Wafers - Best Flavor Mix, Chocolate Hazelnut, Dark Chocolate, and Vanilla Variety Pack - Rolled Wafer Sticks - 14 oz 3 Pack",수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,아마존  ·  top5   (상위 5개 · PB 제외),5,Snack Break Hazelnut,"Snack Break Hazelnut Wafer Rolls, Cocoa Coated Crispy Rolled Wafer Cookies with Hazelnut Cream Filling, Individually Wrapped On-the-Go Snack, 24 Count (Pack of 12)",수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,샘스클럽  ·  top_selling   (상위 4개 · PB 제외),1,LaCroix Sparkling,"LaCroix Sparkling Water Pure, 12 fl. oz., 24 pk.",,,new_from_live_db_scan,2201.10-0000,high,스파클링워터(모나카 아님): 광천수와 탄산수,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,샘스클럽  ·  top_selling   (상위 4개 · PB 제외),2,LaCroix Sparkling,"LaCroix Sparkling Water Pure, 12 fl. oz., 24 pk.",수입이력 없음,,new_no_prior_research,2201.10-0000,high,스파클링워터(모나카 아님): 광천수와 탄산수,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,샘스클럽  ·  top_selling   (상위 4개 · PB 제외),3,LaCroix Sparkling,"LaCroix Sparkling Water Variety Pack 12 fl. oz., 24 pk.",수입이력 없음,,new_no_prior_research,2201.10-0000,high,스파클링워터(모나카 아님): 광천수와 탄산수,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,샘스클럽  ·  top_selling   (상위 4개 · PB 제외),4,LaCroix Sparkling,"LaCroix Sparkling Water Key Lime Variety Pack 12 fl. oz., 24 pk.",수입이력 없음,,new_no_prior_research,2201.10-0000,high,스파클링워터(모나카 아님): 광천수와 탄산수,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),1,로젠 웨이퍼 초콜릿(NB),Roshen Wafer Chocolate 72 g,,,new_from_live_db_scan,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),14,Garden,Garden Wafer Vanilla 200 g,수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),2,Loacker,Loacker Milk Wafer 175 g,X,A. LOACKER KONFEKT GMBH: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='LOACKER CLASSIC MILK', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),4,Loacker,Loacker Wafer Cremkakao 45 g,O,A. LOACKER AG: 수입업체 2곳; A. LOACKER KONFEKT GMBH: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='LOACKER CLASSIC CREMKAKAO', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),12,Loacker,Loacker Cremkakao Wafer 175 g,O,A. LOACKER AG: 수입업체 2곳; A. LOACKER KONFEKT GMBH: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='LOACKER CLASSIC CREMKAKAO', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),9,Loacker,Loacker Wafer Napolitaner 45 g,X,A. LOACKER AG: 수입업체 1곳; A. LOACKER KONFEKT GMBH: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='LOACKER QUADRATINI NAPOLITANER', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),26,Loacker,Loacker Classic Napolitaner Wafer 175 g,X,A. LOACKER AG: 수입업체 1곳; A. LOACKER KONFEKT GMBH: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='LOACKER QUADRATINI NAPOLITANER', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),16,Loacker,Loacker Vanilla Wafer 45 g,O,A. LOACKER AG: 수입업체 2곳; A. LOACKER KONFEKT GMBH: 수입업체 1곳,old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='LOACKER CLASSIC VANILLA', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),3,가든 웨이퍼 초콜릿(NB),Garden Wafer Chocolate 200 g,,,new_from_live_db_scan,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),13,가든 웨이퍼 바닐라(NB),Garden Wafer Vanilla 200 g,,,new_from_live_db_scan,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),5,Sammontana 웨이퍼 로커(NB),Sammontana Wafer Loacker 500 g,,,new_from_live_db_scan,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),6,Calcheese,Calcheese Wafer Biscuit 48 g,X,"MAYORA FOOD (SHANDONG) CO.,LTD.: 수입업체 1곳",old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='CALCHEESE WAFER', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),7,하인즈 히코리 스모크(NB),Heinz Hickory Smoke BBQ Sauce 580 g,,,new_from_live_db_scan,2103.90-9090,high,BBQ소스(모나카 아님): 기타 소스류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),8,Heinz,Heinz Hickory Smoke BBQ Sauce 580 g,수입이력 없음,,new_no_prior_research,2103.90-9090,high,BBQ소스(모나카 아님): 기타 소스류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,이온몰  ·  top10   (상위 30개 · PB 제외),10,Apollo,Apollo Chocolate Wafer Cream 6 x 17 g,X,"MEIJI CO., LTD.: 수입업체 1곳",old_pipeline_already_researched_v74_v126,1905.32-0000,high,"[old_pipeline 재매칭 sku_name_en='CHOCOLATE STICK WAFER', score=2, brand_ok=True] The connected baseline row directly identifies a wafer product by Korean or English product name, including Loacker Classic/Quadratini/Minis/Thins wafers, Calcheese wafer, Apollo chocolate stick wafer, or Nabati Richoco/Richeese wafer. Official 2026 HSK 1905.32-0000 was verified as waffles and wafers. This batch excludes chocolate-only, biscuit-only, assortment, non-food, roasted-corn snack, and ambiguous Nabati AHH/Rolls rows.",official_2026_HSK:1905320000;https://unipass.customs.go.kr/clip/hsinfosrch/openULS0201001Q.do;https://www.loacker.com/int/en/products/world-of-wafers;https://www.loackerusa.com/collections/wafer-cookies;https://www.mayora.com/en/our-brands/wafer-and-chocolate/cal-cheese;https://www.nabati.com.my/search/label/RICHOCO%20WAFER%20WHITE,,reused_matched_by_sku_name_en,ok
